Gene.Name	N_black	N_white	Method	Statistic.D	pvalue	Condition	padj
DENND2A	292	1905	Two-sample Kolmogorov-Smirnov test	0.0363103584654658	0.8923	GTEX	1
DENND2C	292	1905	Two-sample Kolmogorov-Smirnov test	0.049088555711358	0.5752	GTEX	0.8561947200653862
DENND2D	292	1905	Two-sample Kolmogorov-Smirnov test	0.0584277136590803	0.3531	GTEX	0.6907258002148228
DENND3	292	1905	Two-sample Kolmogorov-Smirnov test	0.0631395390644662	0.2650	GTEX	0.6004952096553441
DENND4A	292	1905	Two-sample Kolmogorov-Smirnov test	0.0955308668608204	0.0197	GTEX	0.14014703125
DENND4B	292	1905	Two-sample Kolmogorov-Smirnov test	0.0430554057455147	0.7359	GTEX	0.9464169762022455
DENND4C	292	1905	Two-sample Kolmogorov-Smirnov test	0.0655970229748679	0.2260	GTEX	0.5512136065354225
DENND5A	292	1905	Two-sample Kolmogorov-Smirnov test	0.0627062884262755	0.2724	GTEX	0.6084813933521402
DENND5B	292	1905	Two-sample Kolmogorov-Smirnov test	0.040236580016539	0.8070	GTEX	0.9782965191347754
DENND6A	292	1905	Two-sample Kolmogorov-Smirnov test	0.0569751555028224	0.3837	GTEX	0.7175217578806858
DENND6B	292	1905	Two-sample Kolmogorov-Smirnov test	0.0641354762161579	0.2486	GTEX	0.5810650936137471
DENR	292	1905	Two-sample Kolmogorov-Smirnov test	0.0483407039873441	0.5950	GTEX	0.8693950577663672
DEPDC1	292	1905	Two-sample Kolmogorov-Smirnov test	0.0686297774422033	0.1840	GTEX	0.4956379233841148
DEPDC1B	292	1905	Two-sample Kolmogorov-Smirnov test	0.0520529968000575	0.4989	GTEX	0.806852570819643
DEPDC4	292	1905	Two-sample Kolmogorov-Smirnov test	0.037931902347823	0.8595	GTEX	0.9972105497865835
DEPDC5	292	1905	Two-sample Kolmogorov-Smirnov test	0.0239833890626686	0.9986	GTEX	1
DEPDC7	292	1905	Two-sample Kolmogorov-Smirnov test	0.0372289936360694	0.8742	GTEX	1
DEPTOR	292	1905	Two-sample Kolmogorov-Smirnov test	0.0955991802394564	0.0196	GTEX	0.13949011332551778
DERA	292	1905	Two-sample Kolmogorov-Smirnov test	0.100983353108259	0.0114	GTEX	0.09952866730584853
DERL1	292	1905	Two-sample Kolmogorov-Smirnov test	0.0312893251357279	0.9653	GTEX	1
