Name	AveExpr	t	logFC	P.Value	Adj pval	B
NARS	7.609082570662517	0.6459331809566086	0.06188142049856804	0.5200182408155274	0.9988043761587608	-5.10167441165813
TVP23C-CDRT4	4.868049594986263	0.24775190210707582	0.061855695832830904	0.8049086098949745	0.9988043761587608	-5.233185292440507
LASP1	7.739426236228895	0.38212105982606476	0.06178611436616599	0.7033012300047946	0.9988043761587608	-5.201844891070927
WDR46	6.629514293242934	0.6022193888686623	0.06178498464983928	0.5485902896287471	0.9988043761587608	-5.12179471895623
CMTR2	5.791285409202981	0.498022061384202	0.06175856901257415	0.6197217319406585	0.9988043761587608	-5.164122434644445
ILKAP	6.387709565372391	0.7472510956590688	0.06172766532200846	0.45692150596726633	0.9988043761587608	-5.049695299461
WNT10B	2.886327619067563	0.21252301993136638	0.061697672919015734	0.832194845251121	0.9988043761587608	-5.239194032887072
CD300LF	3.215395167526587	0.2717066960312088	0.06168633783259425	0.7864895486423188	0.9988043761587608	-5.22857509150809
RPS24	11.5969897101438	0.520112064236526	0.06168372438216885	0.6043029366675172	0.9988043761587608	-5.155813014662122
EI24	7.698873350779989	0.60541638476237	0.06167001480309153	0.5464742407247416	0.9988043761587608	-5.120370470473268
NAGS	3.6135310302010564	0.22885582227962822	0.06165889039907135	0.8195166516987649	0.9988043761587608	-5.236522456111442
RPL27	10.940491682125039	0.6464967943480406	0.061622179840624014	0.5196550149669457	0.9988043761587608	-5.101405900028306
NUDT17	4.570868611678274	0.35177606630632563	0.06160625386191754	0.7258545387536917	0.9988043761587608	-5.210087891590466
IFIT1	6.373529421785028	0.17740894381105451	0.06153793008570485	0.85960061412785	0.9988043761587608	-5.244268303496044
BCS1L	6.502358647523308	0.6603085944014192	0.06150862148538483	0.5107956624751988	0.9988043761587608	-5.094753520645752
LAS1L	6.455431365977989	0.6992731818022432	0.061417710644716905	0.48624170680254986	0.9988043761587608	-5.075238534344669
GPR61	1.9839365197738794	0.27418244512953827	0.06141468206098244	0.7845926403997419	0.9988043761587608	-5.228074429814662
SMNDC1	6.306921914645538	0.7629974777377421	0.06137950660261193	0.4475233553517003	0.9988043761587608	-5.04094856919252
IRAK1BP1	4.345157819106395	0.371474154938308	0.06134663450992672	0.7111851352277343	0.9988043761587608	-5.204814490386865
SEPT5	6.025600988350863	0.31262393367207236	0.0613348109352394	0.7553132140920839	0.9988043761587608	-5.219718945881624
HSPA13	5.830484747191477	0.403701900500188	0.06133287972315049	0.6874198545385634	0.9988043761587608	-5.195569958943571
C2orf72	4.20862539191331	0.12799219009025387	0.061330023329177585	0.8984504706975049	0.9988043761587608	-5.249863772875182
GZMH	4.199027445523097	0.17772059006922533	0.06131905742005239	0.8593548899261807	0.9988043761587608	-5.244227814192513
POMZP3	5.884262648489765	0.31639585636647055	0.061313475781903826	0.7524584350972896	0.9988043761587608	-5.2188404069811245
STARD5	5.082446507060596	0.3422369320461685	0.06131181301129285	0.7329957847926909	0.9988043761587608	-5.21253876247692
EPB41L5	5.883147332200611	0.38647430195808186	0.061280308742689193	0.7000865174928257	0.9988043761587608	-5.2006069075365
AC003002.6	2.2852439442400803	0.1645413645789952	0.061238889213305114	0.8696859339602558	0.9988043761587608	-5.24589998852888
TMED5	6.688553138092627	0.48942414529479167	0.06120382768187671	0.6257698905311946	0.9988043761587608	-5.167259864593482
TSPYL1	7.265456799384308	0.5017956890402737	0.06118348024017983	0.6170754039479397	0.9988043761587608	-5.1627282872102755
CASKIN2	6.181517931581085	0.5057229676070473	0.06118044682564516	0.6143266873915816	0.9988043761587608	-5.161266280703317
POC5	5.3471137218456875	0.5055761594672484	0.0611754067506336	0.6144293401782512	0.9988043761587608	-5.161321136470161
IFIT3	6.140727342489845	0.21702279044185424	0.06116492741646429	0.8286985757081708	0.9988043761587608	-5.2384772407349285
PRSS50	3.19638610662705	0.16373983003779996	0.061146658396936004	0.8703150056984554	0.9988043761587608	-5.245997533467848
NASP	7.4902917481599625	0.5314134089566773	0.06112597586169066	0.5964829400590126	0.9988043761587608	-5.151423547996272
NEMF	6.4607689152483125	0.6593228953734788	0.06111723201677943	0.5114252517795144	0.9988043761587608	-5.095232878905652
UBE3C	6.641067429418449	0.7316307508008872	0.06111381117886605	0.4663548927932213	0.9988043761587608	-5.058194687142058
GTF2E1	5.167933172462183	0.5816992564741936	0.061110278212527014	0.5622694918471456	0.9988043761587608	-5.13075864387153
SH3BGR	5.83669778653319	0.3036520828240103	0.06107401204984342	0.7621166460874936	0.9988043761587608	-5.221766672889171
PNN	6.965651219251177	0.6161105603505034	0.061060168794099035	0.5394259352679646	0.9988043761587608	-5.115552047659439
C1orf210	4.851082134576	0.15722479562536743	0.06104918036045959	0.8754318530258965	0.9988043761587608	-5.246772581977253
IARS2	7.311029298747678	0.5499634891684423	0.06104761545255766	0.5837498209439558	0.9988043761587608	-5.144015832896719
MRPS14	6.532154484998122	0.7416550570243345	0.061021320818756664	0.46028845176477595	0.9988043761587608	-5.052760544854757
AC010336.1	0.8458766473261647	0.26495794936537004	0.06100850190356044	0.7916669283325917	0.9988043761587608	-5.229916852188761
EXOC3L1	4.158247081463935	0.35851085641096553	0.06100279601093028	0.7208272162997047	0.9988043761587608	-5.208317106586259
KIAA1467	5.502787651040085	0.18983576140115513	0.06093297115115348	0.8498799358962602	0.9988043761587608	-5.242576990143826
TGFBR3L	1.4980416024196788	0.17882787449331852	0.06092174803126027	0.858487867219129	0.9988043761587608	-5.24408150247931
BCAP29	7.155190958594415	0.48560556729654997	0.060908456239121556	0.628464319479017	0.9988043761587608	-5.16863588643056
AATF	6.651583315048249	0.589815919947517	0.060901540280256405	0.5568387378773167	0.9988043761587608	-5.127249767140165
TLN2	5.9546127429355	0.3373030870461435	0.06089530833932777	0.736698691691728	0.9988043761587608	-5.213780054636005
METTL6	5.642220031514824	0.6890991165771372	0.06089502009344283	0.49258973274847395	0.9988043761587608	-5.080440546142573
PCNXL3	5.95779843386152	0.5815051749621941	0.0608730630709271	0.5623996672117003	0.9988043761587608	-5.130841957003352
TMEM211	1.228864077753906	0.17189204189452723	0.06087244027182548	0.8639210038615606	0.9988043761587608	-5.244983179089195
