Name	AveExpr	t	logFC	P.Value	Adj pval	B
NR2E1	0.4875323629513977	4.151467699141177	0.30426861086095386	3.651090162076739e-5	1.2193958193974249e-4	1.6123162351369071
FAM179A	1.7942659346473007	3.736186999959047	0.304220104989805	1.9984933754554142e-4	5.726331238797043e-4	0.02220048887201287
TMPRSS9	1.4920891718281108	3.1916843049678967	0.3040279945496014	0.0014686398107637512	0.0034834012304497826	-1.8169027660623218
CTD-2210P24.4	1.7750061376191741	3.36526328671977	0.30395399472711393	8.004465431563175e-4	0.0020140553252228316	-1.2611210992220503
P2RX1	2.493640785334768	3.284821887779272	0.3038877400493982	0.0010640069150001552	0.0026038288008576765	-1.5222481041035252
CRYBB3	1.1451407773764875	4.190243538409295	0.30366204064430424	3.090767353790374e-5	1.0462649637031652e-4	1.7689929738387615
CLEC2L	1.390760680823633	2.887900919172819	0.30364344881461336	0.003980840381897104	0.008511277886253821	-2.7204228420464425
ARID3C	0.8124369614278468	4.89931839787048	0.3036337443803797	1.160037918619615e-6	5.415690995616618e-6	4.878156165734012
PLA2G4E	0.41489796495290104	4.275270010597388	0.3035645457301896	2.1348378104507e-5	7.478297019412993e-5	2.117426994252815
FKSG63	1.3767931877669808	2.951537968268883	0.30348303311064373	0.0032525901940872893	0.00710351032674394	-2.538463680443013
SSTR3	0.8723931710059277	4.370388096321407	0.3032827357827147	1.4004628898269955e-5	5.1061521820879365e-5	2.515138264378077
C11orf91	0.853513309488306	3.7699159135432416	0.3030801578703666	1.7508305304882247e-4	5.08226420485361e-4	0.14532799485921988
MAFF	5.47566808100796	4.9469488713986784	0.3030595123658868	9.157637566730898e-7	4.37510218691771e-6	5.103450364406193
RHBDD3	6.1687461418807645	7.75229373024245	0.3030574007512783	2.6867077913712112e-14	7.904737043045638e-13	21.85578133785156
C8orf47	1.5164442397025162	2.5551198429743938	0.3029542931599427	0.010795599730273442	0.020796431382244546	-3.6085483999737527
RP11-1070N10.3	1.8470106404241209	3.683398840423403	0.3027651723572	2.453238432279354e-4	6.881006981159955e-4	-0.16835664152175056
HTR3A	1.021476857322692	3.133688959974153	0.3027392212174127	0.0017879904957558623	0.00415342894243696	-1.996204678438275
RGMA	4.652029581781275	2.8458027181800385	0.30270505023998506	0.004541068900441679	0.009577527135476995	-2.8386619221526024
AURKA	5.766670820592953	4.17711483192787	0.30255435053564206	3.27065543734676e-5	1.1007478215134406e-4	1.7157804052897525
SLC16A3	6.57608708551676	4.224914422271513	0.3024248887068284	2.6599971961763594e-5	9.150711926098198e-5	1.9102547341536003
MRPS26	7.143481229977455	7.970309476524978	0.3023636624120458	5.327136189722842e-15	1.9249564342704842e-13	23.43108979753278
NDUFA4L2	5.821730939584464	4.117927422278548	0.30232456591104917	4.2125312662784986e-5	1.3860635848502985e-4	1.4779116945314232
IL34	4.609605358614243	3.0008427434908063	0.3022869171194733	0.0027743733203570925	0.006164822707460147	-2.394819232685747
TBC1D3H	3.253194763446959	3.4003596516249743	0.3020346403031766	7.05683795495284e-4	0.0017989800228947527	-1.145267470575118
SLC16A13	4.225448074535293	5.957086905925766	0.30182122339553175	3.816282076042497e-9	3.0323791085901373e-008	10.358454342181691
PHF19	5.977522712236236	5.74616765802379	0.3017059976389991	1.2890584465653202e-8	9.159708321828956e-8	9.186781389547733
TRIM74	2.145420039040059	3.26782286232111	0.3017049773828182	0.001129128842941572	0.002748789531834235	-1.5766429076953425
AIM2	3.2275446275093436	2.786391685718897	0.3016691623422769	0.005453618385453708	0.011249439125142478	-3.0026265733605872
C20orf27	6.543734294693539	6.119403863377306	0.30159843436185607	1.4574497883997257e-9	1.2693962480313631e-8	11.286446391418679
IL2RA	3.434577363916168	3.0392163051670202	0.30159804072578167	0.0024476854450441437	0.005506082920595843	-2.281407786892389
FAM19A4	0.623480876085459	4.106092959124243	0.30134890503226985	4.429467929358622e-5	1.4482849179439715e-4	1.4307486644677123
HSPBP1	6.581487655389033	7.52460462315479	0.30125355438157797	1.398859146245861e-13	3.374844986780731e-12	20.250819647925983
FAM203A	6.414094803689136	5.47884355281419	0.30107920676335365	5.7069819331313185e-8	3.56065621672448e-7	7.757797062093289
OPLAH	5.270310687452452	4.159378281320791	0.3009151730696038	3.5294794689380976e-5	1.1809458035697341e-4	1.6441626215437566
IRX4	2.8887663123000142	2.0116839397386133	0.30084285010186784	0.04458179656578029	0.07285747299497404	-4.828614393227814
IFI27L1	5.862528520495577	6.3556400240491255	0.30079011017849044	3.45024175405195e-10	3.455380584477081e-9	12.677565461211604
PWP2	6.000740870825741	9.329847761900387	0.30072702240915294	9.762944082098374e-20	1.5756961841283164e-17	34.075408256113455
ITIH4	3.82346534651591	4.125333436762327	0.3003644893064714	4.081880829028255e-5	1.34819030936276e-4	1.5075060878558872
RP11-345J4.3	2.1709913047193226	2.7358880450498617	0.3002898200824218	0.0063564219367400025	0.012927208968387373	-3.1393410931738286
AC016885.1	0.5692166074261815	2.906803486139848	0.3002362498353588	0.0037503921382693616	0.008071631011836637	-2.666781453056739
PIM2	5.933671944890666	4.632175713731133	0.30022099101595234	4.210287833968588e-6	1.7371834628358546e-5	3.652714730094802
DUSP2	5.043773262115307	4.049905410049513	0.3000400693424652	5.6127143503895846e-5	1.7996259462904068e-4	1.2085663716104396
PLEKHJ1	6.937782389654877	8.071630570032886	0.3000196435058422	2.4798637249841054e-15	1.0149051271777646e-13	24.175899266842023
DHX34	5.586095079307757	8.37400755434697	0.29989013316974766	2.415405921372517e-16	1.2824889982517867e-14	26.445990432187486
HYAL3	4.504308188703949	5.910464470047912	0.2998828229572892	5.0108870563480145e-9	3.8767321610114714e-8	10.096126535018747
SMTN	6.213676856797601	6.009627450344814	0.299617419933325	2.8014829567113297e-9	2.3023739895138418e-8	10.656341998493755
OXGR1	2.0044430643663222	2.28680898780262	0.2994133834464203	0.02246244927968507	0.039720956042491935	-4.246756954001057
CDRT1	0.7820705855199628	3.6129377596930192	0.2993992804367466	3.2128697216198644e-4	8.816149370218619e-4	-0.4186234248977314
EME2	4.863035017789911	4.410685232097501	0.2992794079933683	1.1685514959074546e-5	4.3502984144453314e-5	2.6861472042067476
CAMSAP3	5.814876326792749	5.175470742416652	0.2992607033393071	2.8645979246577635e-7	1.5205496182998305e-6	6.212825645060903
SIRT6	5.816389015494621	8.191666925669445	0.29922639093109016	9.921130645043689e-16	4.5627179623115063e-14	25.06862256026973
TRAPPC5	7.5793728858129645	7.468150159956617	0.2990929628017769	2.0925375350641595e-13	4.85468708134885e-12	19.859298099873246
AOC1	2.313326046519805	2.5788503249022123	0.29883820460946	0.010087145920963521	0.019557873045096097	-3.5487494719961963
ZNF296	4.430854492903867	4.4292225588520955	0.29874988060966867	1.0746545465381029e-5	4.0328886465180155e-5	2.765316289582941
SLMO1	4.475339246261208	5.022924260696243	0.2987490482029447	6.254473331647538e-7	3.0902460205090873e-6	5.467059915146011
GNRH1	3.1783443736350923	4.335159379439328	0.2986772670982467	1.6386712732034492e-5	5.893262485699293e-5	2.366864666162771
NCAN	0.5812347725666817	2.9695038530357936	0.29866182249248185	0.0030702479039272134	0.006756326102745579	-2.486392398866542
HIST1H3F	1.2906369086923362	2.663558286571284	0.2986251743871522	0.007884456675054358	0.015694799974433266	-3.3308636964833127
AP001362.1	1.5441355708204236	2.4224301266859767	0.2985334038240126	0.01563406178368603	0.02889461469499594	-3.9328790643940352
HIST1H2BE	2.415462070263715	2.863782038632568	0.2984576979044249	0.004293581664805445	0.009105112864396456	-2.7883715062852934
FBXW10	0.8024191014715168	4.760179546206209	0.29840384967633726	2.2880920110286955e-6	1.0002576021328517e-5	4.231801072635966
MAP7D2	1.9710112363771162	2.6414099511806395	0.2981199640514245	0.008414246501584588	0.016631241294427883	-3.388501397608479
FBF1	4.933814252164498	6.155358022155709	0.29806148531365473	1.1740299578735022e-9	1.041472654300644e-8	11.495079197122092
TRPV1	2.3632146865175474	3.4004894605323486	0.29794356197119276	7.053535485043159e-4	0.0017983898677531292	-1.14483680115588
ZSWIM4	5.116879655531753	6.206701142397663	0.2978996551841293	8.604862130236932e-10	7.878921524176723e-9	11.794937716663053
IL22RA1	2.0715074503234945	3.404420097066829	0.2978809577138506	6.954214876301004e-4	0.001776548763181286	-1.1317884899611315
SPATA25	2.387082177870014	4.439334601132249	0.29784349771659624	1.026522127473855e-5	3.871406292307693e-5	2.808636038060909
RHBG	2.3686688446253688	2.8619450618850664	0.2978116859140023	0.004318292488244698	0.009150057335184692	-2.7935238276220336
MICALL1	5.693018235032346	5.63830873151336	0.2977992928405433	2.3669753046882433e-8	1.594796679577591e-7	8.602651541974815
SIX3	1.7790544210425143	2.060063861070076	0.2977984694323268	0.03970925983481975	0.06581589371238963	-4.731634814510629
CDH24	4.377558455882981	5.845678473083041	0.29771623867264996	7.293358280287911e-9	5.448180516841815e-8	9.734738251040596
MCM2	6.231775707968627	5.502727104484527	0.29766171916497797	5.009180206897857e-8	3.1511982703980577e-7	7.882909335988872
SLC6A17	1.8327678944627055	2.862044095527534	0.29758711479774647	0.004316957010370713	0.009149356577780918	-2.7932461423499113
SPHK1	6.024018606986523	4.021058279249293	0.2975288676884711	6.331256720633349e-5	2.011598872926981e-4	1.0956305626998226
LSMD1	7.72343699403248	6.9631987818203145	0.2972502967532922	6.847013936542653e-12	1.042623894751796e-10	16.472488353240987
HRAS	7.093523454544212	6.427947386125342	0.29716345415001477	2.1990871660463868e-10	2.283328048203974e-9	13.112892916427153
RTKN	6.676257576794875	7.7247044509484	0.29714039279154125	3.288469976021753e-14	9.431435465087901e-13	21.659107404258656
CKS2	7.55229352173696	5.407317454941994	0.29712746214663976	8.408944275903057e-8	5.055915917885325e-7	7.386144396346962
FAM72D	3.6126800821228255	3.4092129236866073	0.2970874015898435	6.834870244426325e-4	0.001749250377901802	-1.1158581977883584
ROMO1	8.322214272770754	6.8088968004499435	0.29706697969216833	1.9072970367915545e-11	2.5980324333618395e-10	15.479385115163186
NLRC5	5.828372976826481	4.289978433521859	0.2970161151691242	2.0011831234668437e-5	7.056253058001579e-5	2.1783702772031592
LTK	1.7349769538864575	3.667741318944592	0.29696493729492524	2.6057950354999916e-4	7.267494515547602e-4	-0.22437379110550282
RPRM	1.3765285227184072	2.8115762939715503	0.296955867862597	0.0050482371927965	0.010513264237302443	-2.9335346760979357
HDGFRP2	6.817506701175714	8.018292831737996	0.2968790806870567	3.7124983917062254e-15	1.414477420706146e-13	23.78281536350693
PROM1	5.075298331138962	1.582811092981185	0.29685217780827156	0.11385227956227605	0.16533591542844842	-5.588358003615385
CDCA2	4.255133194874504	3.617839121127641	0.29677758250623487	3.153598583693515e-4	8.665259113793948e-4	-0.40136593518727004
ALPP	0.265442135693321	4.864774196651931	0.29676418423059614	1.3753229143671578e-6	6.318713651981503e-6	4.71604551661013
KRT72	0.44119215280737273	4.49956519791815	0.2965721087866418	7.798588484661841e-6	3.0238001593072483e-5	3.0686101669453727
MRPS12	6.870670395116754	7.640247320959418	0.2965159960381145	6.082284484978535e-14	1.6194527052694308e-12	21.060805162712285
CDHR1	1.5741356388426513	3.271642533207046	0.2964556618876866	0.0011141823697660826	0.0027156704119619774	-1.5644443655634346
DEPDC1B	4.230244369137167	4.019119966082202	0.29634220783222975	6.382475843729327e-5	2.0254680134879747e-4	1.0880779443583535
MMP25	3.613646364628414	3.1092908243101496	0.2963300494145207	0.001940536012006438	0.004470195250959239	-2.070676567272894
XK	2.2694919501503077	2.9952464330430284	0.296268391151874	0.002825207341787676	0.006270128699565824	-2.4112387585141155
NPIPB6	2.1966103041332565	3.362242660442429	0.29617797134788804	8.09132489378786e-4	0.0020333822128558647	-1.2710376189727555
CEMP1	4.758962608334826	5.145980803226228	0.2960506024391423	3.336670346884013e-7	1.7441860033711723e-6	6.067026052735171
AP001579.1	0.6456050827083483	1.8055268200605759	0.29601089066776365	0.07136098035805462	0.10995145298484693	-5.216266877466742
RP11-321N4.5	3.0905353449388264	4.654894592520638	0.2959548518335673	3.7823410384421548e-6	1.5799081420208377e-5	3.754414355086162
BFSP2	2.232437921862879	2.6181129213541285	0.2959230001272859	0.009005739304009197	0.017662343765304272	-3.4486186206160587
OR2B6	1.7107674545566878	3.018446740831831	0.29589157707676206	0.0026198402990324113	0.005848557431475641	-2.3429651239420046
LCAT	4.575592445134877	4.854778513354629	0.2958566764332131	1.4444832537653352e-6	6.60148783377021e-6	4.6693390508042985
THOP1	6.336623957756974	7.2739712373341305	0.295830175914908	8.199527943919197e-13	1.5818835054518685e-11	18.532286603077733
CHST12	5.3317319291991145	6.488042239510805	0.29576644072493075	1.5073888914565977e-10	1.6409184991755862e-9	13.47807506850339
MAD1L1	6.0192816351376575	7.99773299407595	0.29574443326513755	4.334696096878413e-15	1.6126949451322428e-13	23.63188806922326
NCR3	2.4570101993490137	2.9028627878299633	0.29519259794398156	0.0037973988326563597	0.008161225813115132	-2.6779911426582137
ATP5D	7.618240273039675	5.922272713011368	0.29513005839287576	4.677729330746901e-9	3.6468667196730546e-8	10.162388693539462
CD3D	5.110406036698956	2.6086302071384706	0.29511084676082344	0.009256981428111018	0.018114123323171576	-3.4729396145446945
LRRC3DN	3.5029481163096845	4.6125920309843345	0.2946490383782372	4.616004251869235e-6	1.8891386389897196e-5	3.565453497583178
DMPK	6.0151402380912105	5.340785746568498	0.2946119239515035	1.2010809720731196e-7	6.939762177391502e-7	7.044555976139678
PCYT2	6.310701216235065	7.354147727650093	0.2943109100758132	4.682579428223608e-13	9.701835784619834e-12	19.07650727159107
ANKRD9	4.452606880088046	5.154906354393873	0.2942901959641935	3.1863742353057257e-7	1.6733058700515536e-6	6.111072081360188
PRPH	2.421401124316876	2.87008415465326	0.29425845371633796	0.004209779437255759	0.008937824829148873	-2.7706708184382753
POLQ	3.414807276021976	4.076835010900652	0.2938786601082368	5.012399403434284e-5	1.6234362072798362e-4	1.314687470015091
TOP2A	6.845138261654807	3.65187056983577	0.2938529718603169	2.7695101056853487e-4	7.68994024161329e-4	-0.2809232401214814
CALHM3	0.6211145635412975	4.776484286433973	0.29384408558568953	2.1148919089802184e-6	9.32826627424261e-6	4.306633510827524
ALS2CL	4.427988427049095	4.648308823738943	0.29366526098881884	3.90187488950556e-6	1.6231371742273927e-5	3.724888982721655
S100B	4.6659461953870816	2.050350755135304	0.2936056269662686	0.04064944352335886	0.06717855403334043	-4.751288134434417
GALT	5.91677296688126	6.017702098052327	0.2935922886752973	2.6709451802823467e-9	2.2060432482223175e-8	10.702334650689611
TRIP13	5.37600688154215	4.170262821210353	0.2935631010850912	3.3684139905486086e-5	1.1320456836292906e-4	1.6880814604101388
KRTDAP	1.7056418083832983	1.8933452793010828	0.29347847682571726	0.058665763796138005	0.09290616437002308	-5.056208966856974
BUB1	5.260391598881057	4.007795649131148	0.29343304412094895	6.690061134118542e-5	2.1126997290543938e-4	1.0439757238995737
RP11-279O9.4	2.9056075927336336	3.1747614468825844	0.2933984261485554	0.0015559108410102228	0.003667647972622078	-1.869553863670827
GET4	6.52190231372041	7.413955574779702	0.29333873692560264	3.072776975931225e-13	6.766797374323999e-12	19.48586461959405
RP11-322E11.6	1.0024604449570786	2.9924665679042186	0.2931404109707171	0.0028507783107987214	0.0063184099545170154	-2.4193847569141127
NSUN5	6.404356484923552	8.887401149770737	0.29308816251081726	3.951835207178929e-18	3.598541139657133e-16	30.45966490084888
SUV420H2	5.380370562763293	5.951544854530016	0.2927980963056518	3.942230559997808e-9	3.116624700339432e-8	10.327172322326291
PAX5	1.5782580725747712	2.442410055132375	0.29260858955974256	0.014800924072857564	0.02756180257820879	-3.8851318297566255
CD6	4.249427353552957	3.0784834304621427	0.29246338671980876	0.002150243474286572	0.004899929198411793	-2.1638999993258397
SLC25A10	6.789304261143627	6.408504714429595	0.2921884378296218	2.483283344152327e-10	2.5493549190362e-9	12.99540084393076
SNAPC4	4.762805764568253	7.824644393395764	0.291980824035905	1.576908029597331e-14	4.942968852844508e-13	22.374407358272826
UPK2	2.1685919226576997	2.986545179287073	0.2919428297302198	0.002905954158061048	0.006429745732791617	-2.436711879866876
OBSCN	4.79503108379867	3.9315833601805017	0.291911634084455	9.155584472457471e-5	2.814202606116379e-4	0.7503059646804262
RASD2	4.553992603533128	3.1864966836380275	0.2917827272890383	0.0014949023425661308	0.0035380326787283136	-1.8330728964577423
RHOV	5.936818063667875	3.1629662256324758	0.29174855761327834	0.0016195479188285072	0.0038023986976543473	-1.9060928509219517
GABRA5	0.6792584000016021	3.1502080356498743	0.2917140328053315	0.001691062196920579	0.00394942610032285	-1.9454600093943064
RRP9	6.009126809980987	8.443197524801002	0.29165311485391143	1.4037384039843814e-16	8.032866909674628e-15	26.975306028549902
SLC30A3	1.4211701816826545	3.826352729997803	0.29156129203793135	1.3999436820418475e-4	4.1436330793671584e-4	0.35373893118790267
GPR35	3.2902987435870448	5.1426006088615575	0.29132086835671256	3.39536016838003e-7	1.77282968424705e-6	6.050364045325866
NCAPG	4.928708212522349	3.925021486645534	0.2912553382180576	9.40399152634366e-5	2.882772154145274e-4	0.7252743589548443
USH1C	1.3673561197114381	2.834555088272809	0.2911413465858075	0.004702384524533219	0.009875179514306517	-2.8699624381489763
MMP20	0.5646418288278678	3.3225347782160126	0.2908034626704922	9.317646204141638e-4	0.002308433854847334	-1.400590718671677
DAPK3	7.0624215612814645	6.752437571623467	0.2907505164326212	2.761133262340135e-11	3.643199654532979e-10	15.120961233976587
PVRIG	3.3552739760113224	2.907022188814022	0.2907353048339485	0.0037477873744350496	0.008067931875084058	-2.6661569802688376
EMILIN2	4.9753079337160875	4.631044894024382	0.29033160233962985	4.232687357808053e-6	1.745204939107998e-5	3.647679275169587
ORM2	2.80610566612646	1.4836899897883278	0.29030489657906555	0.1382775908222308	0.19532393423210015	-5.738328278552888
FOXP3	4.105762280578325	3.6149817694968083	0.29028809013923595	3.188026070773266e-4	8.755893651172179e-4	-0.4114293045962256
TUBA3C	0.4336777487649077	3.674329127600043	0.2902770208644365	2.5405526260593016e-4	7.099669238267915e-4	-0.2008330303029302
ALPL	5.136814502620475	3.2812865539904794	0.290169244810607	0.0010772616440269847	0.002634141925485962	-1.533586502040099
CAPN15	6.015437048131971	7.344015445204262	0.29012113013772733	5.027552262735082e-13	1.0311011464969743e-11	19.007443407533987
NUP85	6.93522257254054	8.88160784162196	0.290099713039524	4.144107735736025e-18	3.7178566543460336e-16	30.413272896787035
TSNARE1	5.561864064201313	5.670845866006867	0.2900066024475425	1.9725887002808025e-8	1.347011076472215e-7	8.777786378917956
KRT85	0.3050467485792565	4.959225823610859	0.28995260974077314	8.613396485401423e-7	4.141160950161845e-6	5.161853413248625
MRPL4	6.991958404931171	7.5835634150688	0.2899014916977487	9.160919907932511e-14	2.3268992100874046e-12	20.662441556119784
HYPK	4.259994169698164	6.252282949182995	0.28989441400016513	6.518373251431875e-10	6.129159278443701e-9	12.063044625728615
C9orf40	4.296991820793066	5.989888516963327	0.28987433470648405	3.1473500242283558e-9	2.5464033159150072e-8	10.544148095414176
ANLN	5.560351192585834	3.685647567359789	0.2896841069207454	2.4320473817808947e-4	6.828931069533403e-4	-0.16029772315484525
TELO2	6.406882643558249	5.446334494131557	0.2895619193242167	6.810012965192971e-8	4.166071754185233e-7	7.588330000707044
CCDC130	6.249253321581999	6.64670521462782	0.2892552588946664	5.481464337637252e-11	6.606778856191239e-10	14.456909811742808
SLC6A13	0.8500286077547551	4.240401907915576	0.28919350960791623	2.486595320708216e-5	8.611118840224003e-5	1.9737296187433255
NFKBIL1	6.133672412530618	6.949548839827858	0.28918965802453034	7.502427237503045e-12	1.1310778547136212e-10	16.38383937496909
AC007773.3	0.31852840230060353	4.364542553950791	0.28910507471366503	1.437555738110048e-5	5.22987716789057e-5	2.4904558361615976
PM20D1	1.2298659356883057	3.9803559124779615	0.2889615615976775	7.494579149037714e-5	2.341589903281435e-4	0.9376193169682763
AC011484.1	2.342369065058334	2.9630304382037598	0.2889192795524478	0.003134839069797167	0.006878445468936196	-2.5051891424288586
ACTL10	3.5412549307645484	4.476284541746962	0.28888104303513984	8.675904494719676e-6	3.3250330946514044e-5	2.9677283141220645
CNTFR	3.539084554576503	1.9481064610658196	0.28866932261959644	0.05174499208109443	0.08316004069511851	-4.9525882341375524
AC010642.1	2.0337961404087324	5.553154425997856	0.28854501491576157	3.797356400604122e-8	2.443726316883472e-7	8.148710686420745
GABRG3	0.8311748877203644	2.786756584927813	0.28845892445853594	0.0054475473212651036	0.011243283297243889	-3.0016305998287995
CD70	2.711307072684819	2.9535884359805387	0.28822488081036246	0.003231289749452637	0.007066312309922122	-2.532536165993224
SIVA1	7.444375113910349	6.621735734448965	0.2880920123970858	6.436339003896445e-11	7.639183353265938e-10	14.30145905424514
MYH3	2.600271838636512	4.150502904962144	0.28799748542137804	3.666193970062716e-5	1.2237669461653627e-4	1.6084357013618096
BUB1B	5.099004133291023	4.304483771295648	0.2876822757299573	1.8771709568500684e-5	6.65895134515052e-5	2.2386875627602336
LTB4R2	2.5324301141221897	3.4099555211461507	0.2875725647049898	6.816550629306625e-4	0.0017455430267285187	-1.113388020397883
MRPL41	6.614001820528505	5.777912921004334	0.28754335630857497	1.075888090604145e-8	7.78160202783268e-8	9.36064653806913
PAEP	1.5679489040187913	2.332932567283291	0.28744792121569085	0.019894045215627394	0.03568505382320556	-4.1420110256495
NDUFS7	7.189466903176221	6.537781281214205	0.2873184256312511	1.1002235594307856e-10	1.2353434934866503e-9	13.782641621004895
MUC3A	1.8155854548459778	3.3460912505343945	0.28722542125022876	8.570822160462964e-4	0.0021423526377484423	-1.3239147027169107
ACY3	2.430058417095588	2.409253569856129	0.28717139563883176	0.0162058509910238	0.029794160937666608	-3.964155618332436
EFS	5.840877373952894	3.2794972386644856	0.2871033338598741	0.0010840258449827662	0.0026485482544709067	-1.5393190097991392
COTL1	7.524576110431269	4.484096728074868	0.28708463167106046	8.371592990077472e-6	3.2219664314304925e-5	3.0015134152370155
SLPI	6.884073352144411	1.7114386127116823	0.28701955176224114	0.08738045054238909	0.1312364147516073	-5.379384638318217
NPY	0.7568664963226959	2.413849328878388	0.28693193978606035	0.016004378799172988	0.02946838001117566	-3.953266465649883
LRRC14	6.133399943713181	7.138698616787363	0.2868399364092218	2.0853466309757998e-12	3.620432110899072e-11	17.625960491080097
PSMB9	7.094629320220739	3.6987883168283333	0.2865522221983525	2.3115205248491427e-4	6.525718772058997e-4	-0.11307891558957373
GNGT1	0.7067461664719571	2.6415291499849274	0.28631811842425003	0.008411329275074335	0.016629084754413135	-3.3881936238589674
DDA1	6.956476214693854	9.026597647882035	0.2863152979047232	1.2526823116200603e-18	1.3341432900131308e-16	31.581777814157867
NAT9	6.434089826307609	7.575511359491334	0.28616985132167017	9.707700343074958e-14	2.452103171263261e-12	20.606061707249385
CAPN12	3.6854105093269167	3.09749962292548	0.2860913637001179	0.0020184707709728377	0.004632689310769668	-2.1064638702378433
RNF151	0.42270873298490685	5.87946003263818	0.2857838455090952	5.999592695927283e-9	4.5602914097757793e-8	9.922721966289117
TMEM200C	2.443370889276979	3.125502450162374	0.2857526968523061	0.0018378989072041262	0.0042601266256843	-2.021256188609655
IFITM3	9.847342140166337	4.533975778747254	0.2855885222820973	6.655895224709991e-6	2.6203450893302712e-5	3.2186199673050293
FCRL1	1.5904222153932421	2.262436409426012	0.2855513121826574	0.023932826628780057	0.04205563861089757	-4.301272958216991
IGF2BP3	1.7945656357112154	2.4525052334359456	0.2854312288257521	0.014395054401299607	0.026913328278048296	-3.860859353670967
PIM1	5.917435392905268	4.372595380691924	0.2853380114299746	1.3867141586280231e-5	5.062066268964741e-5	2.524455879810052
GATA6	3.8487766686860083	3.672421674867371	0.2851891470316361	2.5592835037773615e-4	7.149819170239807e-4	-0.20765329076162065
ZCCHC18	2.7528454824507196	3.9196920107787783	0.28494196391349025	9.610423503263921e-5	2.9420916597990005e-4	0.704973602772986
RYR1	3.6071084914320366	2.536695992858165	0.28493471332119524	0.011375809532169002	0.021775934748776735	-3.6545985945219197
FAM50A	7.352462874869037	7.387262375886801	0.2848060260182903	3.709713476294308e-13	7.976540948084054e-12	19.302804210738945
MYBBP1A	6.458889871911937	7.817171667290637	0.28456998171034087	1.6664435932705635e-14	5.189654329792396e-13	22.320649432912063
SPON2	6.715107688854947	3.756679292980645	0.284413748740989	1.8443754193295651e-4	5.328325687948927e-4	0.0968746535113505
DAPK1	4.889757198907429	3.9964211508705048	0.2843138464720507	7.013064700276275e-5	2.204382711795504e-4	0.9998048092909393
SH3BP1	5.600203603638182	5.685711018846034	0.28424673761132624	1.814430603238588e-8	1.2540573110505184e-7	8.858109391576694
ZNF428	6.675560231789668	6.515605049952027	0.2841023063243169	1.2663665369234034e-10	1.4025987801877498e-9	13.646591568869333
CTDP1	5.543944353596112	8.453737239442052	0.28408657988781005	1.291941750285409e-16	7.469474017840595e-15	27.056256933030276
LYL1	4.3453864776872235	4.380999411548045	0.28398056445739694	1.3354534854199014e-5	4.890665368282173e-5	2.5600243622809415
RP11-1220K2.2	1.3609108183260856	2.4532146168218922	0.2838259414028734	0.014366921726929091	0.02686900580107133	-3.859150531760943
CTD-2600O9.1	1.0135704743319316	3.0668226884430605	0.2837655151186165	0.0022349074169149934	0.005071285058167937	-2.1989487985826246
LCK	4.578351640974185	2.7524885859450197	0.283727266686733	0.006045818341540015	0.012360400048958997	-3.094675191745148
PKHD1L1	1.9253855771985853	2.524064551380464	0.2835765357841553	0.011789468094617176	0.022466233435091347	-3.685981218187824
TUBB6	7.0453351365349155	4.9785550738517355	0.2833967014155636	7.819391410022809e-7	3.793467137968445e-6	5.254062824040904
CSAG1	1.1155343543942404	1.8412558239465402	0.28315361948018014	0.06594715765841243	0.10281027523326547	-5.1520565349139025
RP11-1055B8.7	4.339822889439441	3.8066041852966954	0.28312135303672203	1.5144011349097145e-4	4.451303013069032e-4	0.28047132448185685
TSSC4	6.643003523952029	7.898083000004994	0.2830868990060047	9.143005900305042e-15	3.072184934619104e-13	22.905059469127306
SLC15A2	3.590026539367342	2.7477190703462795	0.28303631303781884	0.006133614617491375	0.012517412529555459	-3.107534336730174
NPM3	6.650895939309366	5.183621291322646	0.2830163106986987	2.7459942005965123e-7	1.4644230272698002e-6	6.2532507861242905
PAX7	0.8237208963182421	2.1024988829257096	0.2829574261886541	0.03581563012458598	0.06009528798866407	-4.644694870372193
CDC7	4.759070705179282	4.509494464556016	0.28277904349664507	7.4508500479620455e-6	2.900702887419512e-5	3.1117879599455343
SRD5A1	5.356156281516873	4.229482081127177	0.2826745985200807	2.607672408281422e-5	8.996198124573075e-5	1.928958551332295
RDH10	5.702653959150316	3.023550164779088	0.28248859156984185	0.0025765494313313647	0.00576457341119555	-2.3278798829869825
ZNHIT2	5.613530659274552	5.670395238814788	0.28244885748805526	1.9775867540028604e-8	1.3494121380254812e-7	8.775354471749395
MAPK4	1.6245773672765584	2.02900595993027	0.2823532191868101	0.04278210277471975	0.07028846691323375	-4.794153830462614
UGT2B7	1.133545720200268	2.2830002812738046	0.2823255422662265	0.02268690645225405	0.040071180322805815	-4.255314194529283
DRAP1	7.878957105482321	6.663596770624554	0.28227322710279346	4.9157442973884866e-11	6.04085932146013e-10	14.562367640059946
ETFB	7.18342019091844	4.309074891981634	0.2821880982686569	1.8395020946998892e-5	6.549562492409459e-5	2.2578060563846236
USH1G	0.9201204018443112	3.876674656144533	0.28218748069668786	1.1440773608121747e-4	3.445095386096449e-4	0.5420866368530817
CDC42BPG	5.193085366046433	5.441309792350257	0.28212181467857356	6.998007070713328e-8	4.2796408586914413e-7	7.562219084892307
RAET1G	2.3568449584218536	3.2526184093567547	0.28201252010229316	0.001190483921117073	0.0028808255609067412	-1.6250624334623938
