Name	AveExpr	t	logFC	P.Value	Adj pval	B
RPS6KA3	5.89763135237187	-4.567590129883077	-0.11471416344740071	5.137494839634716e-6	2.9618251351512324e-5	3.438245771792692
APOL6	5.399508620443521	-3.617679998238923	-0.1147396998107908	3.022810177462881e-4	0.0010945852632993458	-0.3849513567856597
CCSER1	3.593855749964498	-2.3776306991710956	-0.11478774819710003	0.017488140511574383	0.03732041252426475	-4.050150862606548
LIN54	4.678026654461642	-6.1791743710459075	-0.11478787701892212	7.337276869291171e-10	1.1639937834802334e-8	11.917841378844999
FRMPD3	1.9306191842508684	-2.3623827680387763	-0.11481528600009838	0.0182229664538173	0.03865773617436467	-4.085828733674659
AC005544.1	0.9474314216742767	-2.0186308622264986	-0.11487868518856859	0.04361662635366311	0.08102876188037253	-4.829440662990782
ZNF546	3.4503296225524243	-4.241539678952145	-0.11490735746303171	2.288750151939269e-5	1.1127260482412698e-4	2.027128227310536
ACSBG2	1.282821159906715	-2.8452725101401763	-0.11492801851045553	0.00446819093844236	0.011482248253268273	-2.844988578080319
M1AP	2.8158746880133556	-2.056916553938775	-0.11498985511195237	0.039782683907092074	0.07490150308239024	-4.752376899114455
BX088651.1	1.4641395251836284	-2.3271462058686088	-0.11500560761862799	0.020025367134922166	0.04184761747116495	-4.167402210192934
FOXN3	5.742173425349446	-4.547088940046635	-0.11501700733260112	5.660149373476287e-6	3.235487771178598e-5	3.346483171142255
SH3RF1	5.355138049436021	-4.743176870124426	-0.11508294042112244	2.2046737853493413e-6	1.4024281864751032e-5	4.24082288764253
CDCA2	4.054605513406882	-2.505342743717262	-0.11508690492256335	0.012287184985950897	0.027570722569468357	-3.7423480795697865
GABPA	5.453975922715451	-6.54489523317991	-0.11519570355675057	7.00351354093672e-11	1.507659439805432e-9	14.187654148334309
PRKAR1A	7.956649404793846	-6.0356166561486155	-0.11519848872760363	1.7828365224066355e-9	2.51893085694877e-8	11.061590294614446
NDC1	5.43437369226006	-5.62442911375188	-0.11523466495127099	2.0368445071132725e-8	2.191081639902358e-7	8.7178246877973
TAPT1	5.911667082880122	-4.998628783734759	-0.11525073168465472	6.113881540153058e-7	4.5097614665559935e-6	5.461641891817999
ATP10D	5.098636426614399	-3.9831016907232724	-0.11529614607108662	6.967856591038932e-5	2.9573200707527623e-4	0.9819477451621328
STAM2	5.552914446599627	-6.554258311808805	-0.11531813990464812	6.583881908740179e-11	1.4274483014520969e-9	14.24742958900321
MCM8	4.657502290736224	-4.447935554016168	-0.11536118681469087	8.993045642039581e-6	4.9051017440199114e-5	2.9084212221084194
MAMDC2	3.289928620025386	-2.072244534337915	-0.1153698892823094	0.038330003047958076	0.07270763623678914	-4.721119133262963
CCDC30	4.213970836049448	-3.5664413996283013	-0.1153767592266357	3.676593492221111e-4	0.0012988966184351285	-0.5662060524653656
FEM1B	5.830308050102201	-6.542654082244962	-0.11541488771095487	7.10777497804213e-11	1.5282974958689877e-9	14.17335857565475
CYP7B1	4.242006871524261	-2.690759629409514	-0.11542395201976863	0.007169469390928235	0.01733165252020526	-3.2669422134757076
PHF3	5.955308205793019	-5.746810637310802	-0.1154359753267995	1.003064777463526e-8	1.1682976354682508e-7	9.398515648310573
RLF	5.002124073973399	-5.732931766194623	-0.11546653034308108	1.087736626141299e-8	1.2593680505585084e-7	9.32060063324449
ASH1L	5.596933465176902	-4.991503469894149	-0.11549104787016251	6.341849725103941e-7	4.655290898572873e-6	5.426736058181643
TWISTNB	5.279966564112675	-6.251486538529058	-0.11551846946776578	4.657279136206806e-10	7.810162765064305e-9	12.356571751451783
LDHA	9.778851952766313	-4.638916210360628	-0.1155258404931292	3.6561546266064152e-6	2.1896050003208166e-5	3.7606681261912733
TSPAN2	4.2580322465896	-2.4036655328679535	-0.1155434992395632	0.016293431666172697	0.035133314883298274	-3.988704805072979
KIF20B	4.336560311994985	-4.357278296876497	-0.1155873611621212	1.3622073252677359e-5	7.047874945390911e-5	2.5162334461248346
CAPZA2	7.781593672381908	-5.675042563393481	-0.11561605211309889	1.5222065206995718e-8	1.6965988466940392e-7	8.997601173378104
FGF18	2.8252614126267863	-2.380548980670393	-0.11564350600112361	0.017350505185290587	0.03706597072545597	-4.043296453792005
SLCO2A1	5.8179699988280165	-2.6013566872045635	-0.11565656546980918	0.009332349643646345	0.02175636862648326	-3.50038587947123
MSC	4.960326573474482	-2.266924444125602	-0.11568941604618388	0.023467497226590372	0.04791368379940178	-4.303989560183571
SLC35D1	5.000598082825591	-5.021291923766684	-0.11572739569544233	5.440139332227962e-7	4.0706220929853565e-6	5.572990542829494
WIPF1	6.2397272293046475	-3.7156667093904625	-0.11575903832572365	2.0645879432736898e-4	7.805745406456392e-4	-0.031192841768841184
RGS7BP	1.7233902051979029	-2.4775528443641996	-0.11576532332024159	0.013284721656070074	0.02952664764466051	-3.8106902413674333
NME5	4.347013023729349	-2.03558201193446	-0.11579401496589092	0.041882237343421606	0.07829596658780479	-4.795498464554351
ENPP5	5.460302345818593	-2.4399155939920245	-0.11583376515892585	0.014749660286326413	0.03228615542482892	-3.902039244026075
MYO1B	6.705227239745366	-4.220284182403683	-0.11585049478432552	2.5141515732271815e-5	1.209395891484771e-4	1.9387166108337457
SEC24B	5.799365679384553	-7.110517269885561	-0.11585821276180486	1.4468346634068768e-12	4.8569128980851714e-11	17.947158510070203
POGLUT1	5.301129682598742	-6.683362499154514	-0.11586297803222578	2.7851294459421602e-11	6.80842650597297e-10	15.080105008191344
NCR3LG1	2.863763557250199	-2.6365184259598737	-0.11587310230804126	0.008420420046672787	0.019926285068867566	-3.4095101115428688
CCDC117	5.697450321651729	-5.2321646783113875	-0.11589738757297141	1.7936101044278808e-7	1.5242756519757612e-6	6.63276561299776
SLC25A26	6.068483265899034	-7.451585275008113	-0.1159423221633924	1.2073552066362135e-13	5.2478169506584055e-12	20.35944117071783
GDF3	1.331584412646321	-2.9310418431311107	-0.1160086931769273	0.003404435401280164	0.009073844216027272	-2.600654954401393
