Gene	MeanAA	MeanEA	logFC	Std Error	t	pvalue	padj
A1BG	4.827138271212429	4.902213544735305	-0.07507527352287546	0.09585969803819462	-0.7831786982362728	0.4338109894520408	0.9999533842004874
A2M	8.779032875926168	8.838436283231927	-0.05940340730575855	0.1116197247871177	-0.5321945329918466	0.5947753926330708	0.9999533842004874
A2ML1	5.058772676875221	5.073364825791959	-0.01459214891673799	0.5840011912076128	-0.02498650539832627	0.9800734916631186	0.9999533842004874
A4GALT	6.782347800690635	6.712264669604747	0.07008313108588826	0.10369231405843832	0.6758758517665178	0.4993628561943606	0.9999533842004874
A4GNT	1.8069935323326995	1.3676022617724206	0.43939127056027893	0.16413813302540134	2.6769603288486326	0.007619154754255587	0.4733444349689357
AAAS	7.0862860506137615	7.122056748318625	-0.035770697704863075	0.06410117702597126	-0.5580349591766498	0.5770150535706973	0.9999533842004874
AACS	6.085118033730972	6.0507561789562985	0.034361854774673795	0.11525749713400305	0.29813118997997423	0.7656994960635363	0.9999533842004874
AADAC	2.3897215655233843	2.4037184272826773	-0.013996861759292933	0.24916102216236333	-0.056175968607850776	0.95521910328088	0.9999533842004874
AADAT	4.637738921669941	4.590979768677469	0.0467591529924718	0.11291005870930843	0.4141274349423124	0.6789191010799699	0.9999533842004874
AAED1	5.006802946047427	5.081789344968039	-0.0749863989206121	0.09772535000970126	-0.7673177830846157	0.4431746920730193	0.9999533842004874
AAGAB	6.178964291812415	6.241815877488868	-0.06285158567645333	0.04364245960391672	-1.4401476508627546	0.15031308813668523	0.9999533842004874
AAK1	4.779339673556104	4.651456988754086	0.12788268480201737	0.05837900627984786	2.1905594656578082	0.02884254330896591	0.8244261291955087
AAMDC	7.164447937432015	7.093772161903185	0.07067577552883009	0.12233029276654961	0.5777454948440695	0.5636385285266663	0.9999533842004874
AAMP	7.595837048342664	7.6078438711322	-0.012006822789536464	0.02992779520430433	-0.40119302833940795	0.6884115086155098	0.9999533842004874
AANAT	1.4294290836921035	1.4134977026832158	0.01593138100888769	0.139702832475574	0.11403763779573456	0.9092436103322658	0.9999533842004874
AAR2	6.458983038955699	6.426808412049612	0.03217462690608741	0.06495172838066741	0.4953621359776477	0.6205140222100078	0.9999533842004874
AARD	4.320285373405528	4.243928818890334	0.0763565545151943	0.23312135963659722	0.32753993299551454	0.743366322357959	0.9999533842004874
AARS	7.131126010436582	7.074111080184919	0.05701493025166293	0.06458185856161719	0.882831982874344	0.3776575013178286	0.9999533842004874
AARS2	5.0040586985191915	4.995784844317607	0.008273854201584108	0.07226693387437462	0.11449017909030124	0.908885027377847	0.9999533842004874
AARSD1	6.823705359473401	6.778536835737097	0.045168523736303534	0.042669477526093576	1.0585675371506886	0.29019489630509393	0.9999533842004874
AASDH	4.85346982202081	4.769450878068565	0.08401894395224474	0.04458839189480191	1.8843232595262	0.05997281997735397	0.9999533842004874
AASDHPPT	5.788582243291809	5.7738364797362145	0.014745763555594316	0.041090277688164985	0.35886259196153986	0.7198158698664157	0.9999533842004874
AASS	5.97267891493111	5.927067672410166	0.04561124252094384	0.12701383346855052	0.359104526454888	0.7196349674498181	0.9999533842004874
AATF	6.650588443563243	6.689115718303431	-0.03852727474018813	0.044095697864840896	-0.8737195827647243	0.38259768019145424	0.9999533842004874
AATK	5.286013009797586	5.188942805952897	0.09707020384468912	0.1734863362768509	0.5595265075503335	0.5759975920548124	0.9999533842004874
ABAT	5.217475160814051	5.166043848309548	0.05143131250450317	0.10349799502609007	0.49693052016648454	0.619408169859273	0.9999533842004874
ABCA1	5.065601986671154	5.095991357863643	-0.030389371192489634	0.10633747762571324	-0.2857823212569906	0.7751370322918968	0.9999533842004874
ABCA2	6.423658649252582	6.302925104151713	0.12073354510086887	0.09607072858471297	1.25671520222113	0.2093138281213926	0.9999533842004874
ABCA3	5.031491287874694	4.965120590086822	0.06637069778787197	0.14182341328881745	0.46798124688136516	0.6399568262901978	0.9999533842004874
ABCA4	1.7737693817632558	2.0115776610090883	-0.23780827924583248	0.171327407253007	-1.3880340749839875	0.16560815635259116	0.9999533842004874
ABCA5	6.097404268337165	5.986007305530371	0.11139696280679434	0.08299110084318731	1.3422759991734565	0.1799809839868459	0.9999533842004874
ABCA6	5.430145663963563	5.459589164159291	-0.029443500195728056	0.1452993442850417	-0.20264028265652131	0.8394804034445721	0.9999533842004874
ABCA7	5.516812409993724	5.561339676511459	-0.04452726651773453	0.12799572962703623	-0.34788087577203936	0.7280436775786187	0.9999533842004874
ABCA8	5.997468691684774	6.0023570579700785	-0.004888366285304535	0.173553967059768	-0.028166260720626998	0.9775382996804696	0.9999533842004874
ABCA9	5.082230666379404	5.076969097149462	0.005261569229942253	0.16251415314218717	0.032376067734474746	0.9741822102969895	0.9999533842004874
ABCA10	4.872897408513942	4.759622498315662	0.11327491019827995	0.13218383862644886	0.8569497706780518	0.39179240544934135	0.9999533842004874
ABCA12	1.604950859598649	1.5773704680213492	0.027580391577299856	0.2895334427268119	0.09525805142766607	0.924139585665795	0.9999533842004874
ABCA13	1.563301431832585	1.5495766546121903	0.01372477722039478	0.2787768199687022	0.0492321320758865	0.9607496166807854	0.9999533842004874
ABCB1	4.6047549854990715	4.5248791965589845	0.07987578894008696	0.09462353168438273	0.8441429686487824	0.39890395232407694	0.9999533842004874
ABCB4	2.7392286171855518	2.68365569416316	0.055572923022391585	0.1319242935859059	0.4212485927484148	0.6737145566357639	0.9999533842004874
ABCB5	0.8623157408864769	0.778019198307222	0.0842965425792549	0.13114746432368765	0.6427615128814151	0.5206083412814566	0.9999533842004874
