Gene	Difference of means	Std Error	t	pvalue	padj
ABHD12B	0.14225368404364058	0.18318830342067882	0.776543487697275	0.4380240903937377	0.999920908992172
ABHD13	-0.004771692528017013	0.051371588255167425	-0.09288582833599723	0.9260546534701508	0.999920908992172
ABHD14A	0.02755979588008639	0.1019868025766288	0.2702290412465776	0.7871650302682491	0.999920908992172
ABHD14A-ACY1	0.06060007826938696	0.11612568272464546	0.521849059118821	0.6021505007165687	0.999920908992172
ABHD14B	0.04900369594259857	0.06204151551497491	0.7898533028383323	0.4302211063475698	0.999920908992172
ABHD15	0.018848769133915866	0.06516951569076938	0.28922677933274266	0.7726024229544359	0.999920908992172
ABHD16A	-0.04171697088425841	0.044555505487696885	-0.9362921692309768	0.34985632114678356	0.999920908992172
ABHD16B	0.039183100236854784	0.08438343390883815	0.46434588427848783	0.6427280011269576	0.999920908992172
ABHD17A	0.04549119338025953	0.07440601577142703	0.611391335883473	0.5413915184005512	0.999920908992172
ABHD17B	0.005384242924331595	0.061297987165036864	0.08783718965902128	0.9300631600171236	0.999920908992172
ABHD17C	0.024128907312383596	0.10158831533065797	0.23751656116992245	0.8124139875847992	0.999920908992172
ABI1	-0.05707656455123278	0.0470691938336554	-1.2126097751523826	0.2262083239608539	0.999920908992172
ABI2	-0.09201170388801927	0.061098728119509206	-1.5059512156790602	0.13310455817091854	0.999920908992172
ABI3	0.06301736080338394	0.11828866187962607	0.5327421901814411	0.594596200095618	0.999920908992172
ABI3BP	-0.04185678753336042	0.21605210313994266	-0.19373469142417313	0.8465113312626416	0.999920908992172
ABL1	-0.034908038992454316	0.05568808038619554	-0.6268493859075026	0.5312223236813384	0.999920908992172
ABL2	-0.06575024213913494	0.08663370713072219	-0.7589452687269166	0.4484657067321357	0.999920908992172
ABLIM1	-0.024397854425535215	0.10322902147317523	-0.23634685360138927	0.8133206308679579	0.999920908992172
ABLIM2	-0.15156007164598417	0.10324641567763099	-1.467945116072641	0.14313958606496727	0.999920908992172
ABLIM3	0.004502417606428999	0.13449473573177012	0.033476534095790975	0.9733162622396427	0.999920908992172
ABR	-0.020478030287044646	0.09159217284135877	-0.22357838723308154	0.823233601868606	0.999920908992172
ABRA	-0.23248391454465067	0.1565753440752753	-1.4848053882154109	0.13861809706689343	0.999920908992172
ABRACL	-0.04705605190483375	0.07826845218416575	-0.6012135233505169	0.5481399911903316	0.999920908992172
ABT1	0.042398749685991	0.04209094318830946	1.0073128914290292	0.31457513408977666	0.999920908992172
ABTB1	0.00856063434679033	0.09045039251743678	0.09464452401508412	0.9246587259107605	0.999920908992172
ABTB2	-0.145295669659812	0.19225716391072029	-0.7557360501129825	0.4503850407814659	0.999920908992172
AC002310.13	-0.010612855497975138	0.16467258393898027	-0.06444822352400659	0.9486551411443179	0.999920908992172
AC002365.1	0.036639425152265814	0.1754534351645175	0.20882706068370852	0.8347212846268481	0.999920908992172
AC002398.9	0.22455295246080498	0.44230884053441616	0.5076836180563126	0.6120385894618421	0.999920908992172
AC002985.3	0.09264856199029814	0.1798450633883399	0.5151576598476983	0.606812377578961	0.999920908992172
AC003002.4	0.10536748579333796	0.06513999372194729	1.6175544358064167	0.10678228819544812	0.999920908992172
AC003002.6	-0.1954207512833821	0.2719473057178037	-0.7185978576532315	0.4729335122249322	0.999920908992172
AC003005.4	0.3089063017988012	0.21363132982359523	1.4459784623064356	0.14920002899817159	0.999920908992172
AC003006.7	0.2875793523115733	0.314678689745278	0.9138825147148009	0.36149342570525644	0.999920908992172
AC003101.1	-0.08019202989464434	0.0852312257545906	-0.9408761775354985	0.34750564928118155	0.999920908992172
AC003102.1	-0.19196223097310056	0.17739265803329743	-1.0821317697210915	0.280040468112504	0.999920908992172
AC004017.1	0.39661915438885487	0.20311073701897958	1.9527237220934952	0.0517578624579041	0.999920908992172
