Gene	MeanAA	MeanEA	logFC	Std Error	t	pvalue	padj
A1BG	6.177910432758422	6.4687947558337315	-0.29088432307530976	0.18893834742782936	-1.5395727073691152	0.12466844597358413	0.9997876046532426
A2M	8.607321591637755	8.663088803713473	-0.05576721207571822	0.12567962532184035	-0.4437251617587939	0.6575459367156772	0.9997876046532426
A2ML1	0.6747262901259582	0.6630909433600062	0.011635346765952015	0.22781971748444088	0.0510726064206741	0.9593000348840748	0.9997876046532426
A4GALT	5.9863570864941416	6.000388993968988	-0.014031907474846506	0.1483906017969227	-0.09456062112376645	0.9247239509623109	0.9997876046532426
A4GNT	1.087165136922455	0.7936126599570216	0.2935524769654335	0.19521101962835685	1.5037700101372318	0.13364251374375963	0.9997876046532426
AAAS	6.79997225931564	6.908414676879738	-0.10844241756409723	0.06566274953919174	-1.651505889185646	0.09963182157370981	0.9997876046532426
AACS	5.624112901244841	5.6192768662927435	0.004836034952097279	0.07309096731506497	0.0661646045981459	0.9472887492578721	0.9997876046532426
AADAC	1.0214729043335222	0.5227213396398083	0.49875156469371396	0.24197963450474763	2.061130333197228	0.04011105791127599	0.9997876046532426
AADAT	4.6660733360721425	4.63882105602275	0.027252280049392397	0.13587519873989393	0.20056846504829387	0.84116545184705	0.9997876046532426
AAED1	5.2149492075266934	5.248966453062573	-0.03401724553587915	0.07393889353540117	-0.4600724180379038	0.6457816429772265	0.9997876046532426
AAGAB	6.355588415133231	6.363256698410696	-0.007668283277465271	0.06461159443968903	-0.11868277426001526	0.9056023324033056	0.9997876046532426
AAK1	4.454715530101943	4.421265469944217	0.033450060157726114	0.15306661465879412	0.21853269723310179	0.8271555983956322	0.9997876046532426
AAMDC	6.955346217520766	6.957454371472429	-0.00210815395166275	0.08966381626200695	-0.02351175802625338	0.9812569463337526	0.9997876046532426
AAMP	7.799865950364199	7.798193601446633	0.0016723489175660688	0.04445765675915152	0.03761666807195859	0.9700171459007698	0.9997876046532426
AANAT	1.362500832862086	1.41108400119319	-0.04858316833110399	0.22316506890373433	-0.2177005952130487	0.8278033510222391	0.9997876046532426
AAR2	6.21071975192724	6.241318258709125	-0.03059850678188525	0.055733211228560106	-0.5490174728386232	0.5833824114911212	0.9997876046532426
AARD	1.1492959127858495	1.2935535748908866	-0.1442576621050371	0.20342988984528584	-0.7091271701260278	0.47877007297258056	0.9997876046532426
AARS	7.365143661215253	7.40073437783133	-0.03559071661607671	0.1075866651557357	-0.33080973896307525	0.7410081407638487	0.9997876046532426
AARS2	5.004578497427749	4.976543478463721	0.028035018964028602	0.057646495348240366	0.48632651117244996	0.6270738490317319	0.9997876046532426
AARSD1	7.1440902870407825	7.096066073059881	0.04802421398090129	0.049852291759911224	0.963330115537838	0.33612081409452865	0.9997876046532426
AASDH	4.775179981738182	4.74946172767694	0.02571825406124173	0.06910737015772649	0.3721492223267061	0.7100319863260522	0.9997876046532426
AASDHPPT	5.900192889723923	5.911945335492436	-0.011752445768513198	0.05470589827276382	-0.21482959131601234	0.8300391946866392	0.9997876046532426
AASS	4.575833227730914	4.532775676105444	0.04305755162547076	0.12435435022855754	0.346248856966668	0.7293868583029924	0.9997876046532426
AATF	6.635617191258679	6.643885631964289	-0.008268440705609947	0.041678893197823544	-0.19838436367215534	0.842872323003534	0.9997876046532426
AATK	4.762160561056577	4.329632037198252	0.4325285238583252	0.2013255031445606	2.148404037752488	0.03244379255333947	0.9997876046532426
ABAT	6.32674391467729	6.2050671899879335	0.12167672468935642	0.16367153589493538	0.743420192301877	0.4577814360821071	0.9997876046532426
ABCA1	5.143619458848087	5.09510362835614	0.04851583049194641	0.15024943713708422	0.32290191175679184	0.7469837607880276	0.9997876046532426
ABCA2	7.460332322174351	7.422138875133409	0.03819344704094263	0.13862232285864126	0.2755216205682112	0.7830961661858047	0.9997876046532426
ABCA3	6.382886532603005	6.398328795084563	-0.015442262481557556	0.12930482111372826	-0.11942526464636248	0.905014574208453	0.9997876046532426
ABCA4	3.10687146487518	3.320241250678469	-0.2133697858032888	0.190093754528156	-1.1224450079010104	0.26252809525174486	0.9997876046532426
ABCA5	5.679357666740095	5.599211088589116	0.0801465781509787	0.09942791858846142	0.8060771993298036	0.4208064459739337	0.9997876046532426
ABCA6	3.4181411039083103	3.689417362707775	-0.2712762587994648	0.2393904601802791	-1.133195778124046	0.2579937985107466	0.9997876046532426
ABCA7	6.164377856963031	6.135807648869637	0.028570208093394278	0.12665184668712773	0.22558066732317147	0.8216738628725502	0.9997876046532426
ABCA8	4.6755834105558645	4.7025740988793014	-0.026990688323436984	0.2548094237911868	-0.10592500042524142	0.9157092803785893	0.9997876046532426
ABCA9	2.3311581035646816	2.572803857548873	-0.24164575398419164	0.23508555058733807	-1.0279056002398426	0.3047828839771274	0.9997876046532426
ABCA10	3.2975952223673186	3.445136788288653	-0.1475415659213346	0.2067639100518352	-0.7135750425901034	0.47601834045788183	0.9997876046532426
