Gene	MeanAA	MeanEA	logFC	Std Error	t	pvalue	padj
ABCA2	6.616727654536016	6.68455765177902	-0.06782999724300431	0.26110292048322115	-0.25978260648127516	0.7953458166547163	0.9998763635719183
ABCA3	3.879660309178424	3.9013919658534153	-0.021731656674991218	0.3438834644936965	-0.06319482882664039	0.949685605253832	0.9998763635719183
ABCA4	3.02713481821476	3.0413020917423457	-0.014167273527585511	0.3895636490502393	-0.03636703158039896	0.9710323699111526	0.9998763635719183
ABCA5	6.293809818350995	6.29047421692404	0.0033356014269552148	0.24598921788815145	0.01355994972296662	0.9891969573953074	0.9998763635719183
ABCA6	6.0615685535603605	6.053141275748732	0.008427277811628109	0.462309958587664	0.018228631365357264	0.9854778383464892	0.9998763635719183
ABCA7	5.260649544552621	5.102894229007312	0.15775531554530886	0.28797897783299126	0.5478014983329669	0.5845467451252793	0.9998763635719183
ABCA8	4.7081501102281935	4.921100664386927	-0.21295055415873332	0.5705850637785319	-0.37321438585954364	0.7094538523070406	0.9998763635719183
ABCA9	3.024916954746165	3.44021739853658	-0.41530044379041486	0.4030500223839607	-1.0303942953135081	0.30428868601654807	0.9998763635719183
ABCA10	3.3550735707951107	3.262833827098985	0.09223974369612575	0.4086582906952661	0.22571362381806748	0.8216952882789049	0.9998763635719183
ABCA12	0.5063747438308122	0.29416490347691504	0.21220984035389712	0.28188543791976656	0.7528229975976932	0.4525975026241976	0.9998763635719183
ABCA13	1.2284429454411065	1.0144855143848832	0.21395743105622334	0.39800835788889855	0.5375701962418291	0.5915768023171721	0.9998763635719183
ABCB1	5.876863818240161	5.92577638480197	-0.048912566561808646	0.4416493816375276	-0.11074976801836073	0.9119454208297162	0.9998763635719183
ABCB4	7.142446745154109	7.067092147475415	0.07535459767869401	0.4953091704196714	0.15213648803402263	0.8792596910434216	0.9998763635719183
ABCB5	0.8801795355899915	0.7009519426610276	0.17922759292896395	0.34000826781674515	0.5271271609946925	0.5987924913520952	0.9998763635719183
ABCB6	7.111259223396267	7.044630255920153	0.06662896747611402	0.24272429232459894	0.2745047347259749	0.7840300606248949	0.9998763635719183
ABCB7	5.816946363734313	5.807520189927621	0.009426173806691196	0.1336351800398735	0.07053661920370559	0.9438494635038865	0.9998763635719183
ABCB8	6.46733743339375	6.549280024340096	-0.08194259094634582	0.17658619346649695	-0.46403735953395747	0.6432146357565056	0.9998763635719183
ABCB9	3.9034210468196777	3.384472256870069	0.5189487899496088	0.30913248805396215	1.678726144949932	0.09504260807845752	0.9998763635719183
ABCB10	5.5433615817031185	5.605134528280278	-0.06177294657715926	0.15169693732461775	-0.40721287895859576	0.6843639251881241	0.9998763635719183
ABCB11	4.504802483527636	3.8760647391100838	0.6287377444175526	0.6729884710219386	0.9342474224897331	0.35150138011114873	0.9998763635719183
ABCC1	4.363908492566947	4.306965869756685	0.05694262281026141	0.3957739303339235	0.14387663877258824	0.8857682945594573	0.9998763635719183
ABCC2	6.655829290639254	6.703861564377518	-0.04803227373826413	0.37940944822490436	-0.1265974634079007	0.8994086130509875	0.9998763635719183
ABCC3	7.194315376696547	7.296443561766719	-0.10212818507017207	0.2871891040687616	-0.35561302160585995	0.72257125866025	0.9998763635719183
ABCC4	4.0918760104423075	3.743425148142353	0.3484508622999547	0.5216925261510156	0.667923814954343	0.5050879972294837	0.9998763635719183
